Wall time,Step,Value
1618075190.045118,4405,29.23965835571289
1618075190.421073,4406,28.868282318115234
1618075191.896293,4410,29.109811782836914
1618075192.27327,4411,28.94194221496582
1618075197.030716,4424,29.199304580688477
1618075199.221368,4430,29.266698837280273
1618075199.582556,4431,29.18958854675293
1618075200.318136,4433,29.201946258544922
1618075202.496034,4439,29.121437072753906
1618075203.585823,4442,29.21722984313965
1618075213.513418,4469,29.15787696838379
1618075215.695787,4475,29.172225952148438
1618075217.159039,4479,29.047977447509766
1618075218.250362,4482,29.124065399169922
1618075221.186349,4490,28.97385025024414
1618075221.916893,4492,28.73211097717285
1618075237.303625,4505,29.18045997619629
1618075238.757056,4509,28.853378295898438
1618075239.116955,4510,29.134540557861328
1618075246.016374,4529,29.05146598815918
1618075246.383603,4530,29.11083221435547
1618075247.452398,4533,29.13129997253418
1618075249.965387,4540,29.06401824951172
1618075250.694053,4542,29.073213577270508
1618075253.585613,4550,28.947599411010742
1618075254.30508,4552,28.962413787841797
1618075254.667164,4553,29.079517364501953
1618075259.370942,4566,28.970125198364258
1618075260.100358,4568,28.882976531982422
1618075263.74042,4578,28.32037925720215
1618075264.841997,4581,28.96986198425293
1618075268.828009,4592,28.959774017333984
1618075269.905078,4595,28.958633422851562
1618075270.626439,4597,28.95006561279297
1618075282.09505,4599,29.209138870239258
1618075286.457101,4611,28.96223258972168
1618075292.539498,4628,28.732101440429688
1618075297.86287,4643,28.964500427246094
1618075300.000424,4649,28.923095703125
1618075302.535804,4656,28.858633041381836
1618075304.688994,4662,28.719074249267578
1618075305.400426,4664,28.803665161132812
1618075306.852659,4668,29.00777244567871
1618075309.350872,4675,28.76286506652832
1618075309.710614,4676,28.825027465820312
1618075310.071715,4677,28.82480812072754
1618075313.649049,4687,28.75991439819336
1618075331.947343,4708,28.837980270385742
1618075333.757155,4713,28.801837921142578
1618075335.552706,4718,28.73552703857422
1618075337.673858,4724,28.70293426513672
1618075341.253681,4734,28.617324829101562
1618075343.033347,4739,28.687374114990234
1618075345.153551,4745,28.722373962402344
1618075346.585048,4749,28.80194854736328
1618075346.937451,4750,28.753507614135742
1618075349.793333,4758,28.69197654724121
1618075350.854341,4761,28.78738784790039
1618075351.208899,4762,28.714252471923828
1618075351.912614,4764,28.84754180908203
1618075352.989487,4767,28.753904342651367
1618075353.343897,4768,28.696922302246094
1618075353.701551,4769,28.729799270629883
1618075356.192573,4776,28.76914405822754
1618075357.244466,4779,28.61100959777832
1618075357.59695,4780,28.46282386779785
1618075357.951548,4781,28.4073486328125
1618075358.30231,4782,28.51340675354004
1618075359.01983,4784,28.577537536621094
1618075360.090406,4787,28.433256149291992
1618075360.450149,4788,28.34978485107422
1618075362.577528,4794,28.98640251159668
1618075375.706466,4800,28.825397491455078
1618075376.414507,4802,28.700653076171875
1618075377.46279,4805,28.794645309448242
1618075384.517514,4825,28.705232620239258
1618075385.218344,4827,28.711172103881836
1618075387.338203,4833,28.54819679260254
1618075389.799034,4840,28.604434967041016
1618075394.0394,4852,28.616331100463867
1618075398.623271,4865,28.604341506958008
1618075400.726366,4871,28.74578094482422
1618075401.436933,4873,28.58896827697754
1618075407.129163,4889,28.531513214111328
1618075408.179577,4892,28.39996910095215
1618075408.88377,4894,28.58346939086914
1618075409.236604,4895,28.17491340637207
1618075426.683599,4914,28.393251419067383
1618075429.829937,4923,28.641061782836914
1618075435.113239,4938,28.458276748657227
1618075436.158227,4941,28.4193115234375
1618075440.736831,4954,28.486459732055664
1618075443.533408,4962,28.241439819335938
1618075446.335529,4970,28.383468627929688
1618075446.686827,4971,28.421611785888672
1618075447.735761,4974,28.44040298461914
1618075448.435118,4976,28.4951114654541
1618075448.786366,4977,28.447362899780273
1618075453.704364,4991,28.46863555908203
1618075467.277288,4999,28.255041122436523
1618075472.573989,5014,28.469070434570312
1618075475.012596,5021,28.311904907226562
1618075477.114959,5027,28.4223690032959
1618075478.148475,5030,28.236309051513672
1618075480.588596,5037,28.388362884521484
1618075485.075327,5050,28.351974487304688
1618075485.765389,5052,28.40057373046875
1618075486.122901,5053,28.37466812133789
1618075486.48718,5054,28.379615783691406
1618075488.567499,5060,28.286075592041016
1618075494.837071,5078,28.277759552001953
1618075500.47208,5094,28.086254119873047
1618075513.838439,5101,28.499515533447266
1618075515.585827,5106,28.164865493774414
1618075515.925623,5107,28.33477783203125
1618075518.000693,5113,28.240331649780273
1618075521.097826,5122,28.40330696105957
1618075522.482529,5126,27.92704200744629
1618075523.169227,5128,28.242036819458008
1618075525.227013,5134,28.221826553344727
1618075526.26314,5137,28.258848190307617
1618075534.208121,5160,28.121179580688477
1618075535.929476,5165,28.19684600830078
1618075540.485915,5178,28.13463020324707
1618075541.877354,5182,28.246095657348633
1618075542.904243,5185,28.195331573486328
1618075559.057027,5200,28.28669548034668
1618075561.814432,5208,28.15345573425293
1618075563.189744,5212,28.061037063598633
1618075563.534428,5213,27.897964477539062
1618075569.714116,5231,28.13948631286621
1618075570.777184,5234,28.196054458618164
1618075571.119697,5235,28.034374237060547
1618075571.808027,5237,28.06847381591797
1618075572.491939,5239,28.11038589477539
1618075572.83608,5240,28.000751495361328
1618075574.24305,5244,28.06302261352539
1618075574.592292,5245,28.024789810180664
1618075578.378181,5256,28.08070182800293
1618075580.435614,5262,28.211257934570312
1618075581.817806,5266,28.01420783996582
1618075589.685483,5289,28.0584659576416
1618075605.125837,5302,27.95290756225586
1618075607.857248,5310,27.777393341064453
1618075609.894099,5316,28.113224029541016
1618075610.579599,5318,28.019880294799805
1618075610.927975,5319,28.040773391723633
1618075614.341299,5329,27.94097328186035
1618075614.683997,5330,27.932809829711914
1618075619.836101,5345,28.043630599975586
1618075620.864803,5348,27.973339080810547
1618075624.646231,5359,27.779720306396484
1618075624.9876,5360,27.69155502319336
1618075626.014139,5363,27.807218551635742
1618075629.447066,5373,27.903928756713867
1618075631.823249,5380,27.983238220214844
1618075633.186973,5384,27.91124153137207
1618075634.609381,5388,27.988317489624023
1618075637.714989,5397,27.886404037475586
1618075650.134349,5402,27.84095573425293
1618075650.822249,5404,27.75693702697754
1618075651.502816,5406,27.612211227416992
1618075654.572457,5415,27.860010147094727
1618075656.271285,5420,28.162445068359375
1618075657.964956,5425,27.925783157348633
1618075662.721253,5439,27.6716365814209
1618075663.066226,5440,27.586551666259766
1618075663.751712,5442,27.882535934448242
1618075665.45974,5447,27.919538497924805
1618075668.509114,5456,27.883737564086914
1618075670.599992,5462,27.821311950683594
1618075675.04106,5475,27.932842254638672
1618075678.122994,5484,27.761348724365234
1618075678.811509,5486,27.933263778686523
1618075680.178166,5490,27.793720245361328
1618075680.525414,5491,27.767086029052734
1618075681.888038,5495,27.909379959106445
1618075694.698792,5501,27.584287643432617
1618075696.74045,5507,27.747718811035156
1618075698.424456,5512,27.734786987304688
1618075699.442338,5515,27.83448028564453
1618075700.118952,5517,27.556184768676758
1618075703.910493,5528,27.506637573242188
1618075705.274224,5532,27.717079162597656
1618075708.32934,5541,27.725914001464844
1618075709.679975,5545,27.799028396606445
1618075711.031246,5549,27.777118682861328
1618075712.718678,5554,27.73952865600586
1618075714.412424,5559,27.756607055664062
1618075716.790292,5566,27.639184951782227
1618075718.490574,5571,27.669775009155273
1618075719.171659,5573,27.80524444580078
1618075719.842926,5575,27.548206329345703
1618075720.181072,5576,27.40485382080078
1618075723.221616,5585,27.78289794921875
1618075723.564059,5586,27.587677001953125
1618075723.899097,5587,27.776521682739258
1618075725.927871,5593,27.604366302490234
1618075740.859444,5605,27.720109939575195
1618075742.560739,5610,27.58208465576172
1618075745.257986,5618,27.723068237304688
1618075745.932249,5620,27.75334358215332
1618075749.334319,5630,27.520387649536133
1618075750.011872,5632,27.56658935546875
1618075755.107363,5647,27.577165603637695
1618075758.889449,5658,27.548059463500977
1618075759.56811,5660,27.548717498779297
1618075760.910894,5664,27.599788665771484
1618075761.589887,5666,27.59037208557129
1618075764.954045,5676,27.623815536499023
1618075765.956608,5679,27.561479568481445
1618075768.692448,5687,27.417949676513672
1618075783.851047,5700,27.573471069335938
1618075784.516661,5702,27.570356369018555
1618075788.236071,5713,27.623701095581055
1618075790.596771,5720,27.581613540649414
1618075791.618338,5723,27.5386905670166
1618075792.975708,5727,27.35736656188965
1618075797.699317,5741,27.513471603393555
1618075801.455142,5752,27.512466430664062
1618075803.826435,5759,27.554821014404297
1618075806.171262,5766,27.439664840698242
1618075809.598109,5776,27.616783142089844
1618075810.603922,5779,27.512880325317383
1618075811.948,5783,27.475448608398438
1618075812.286345,5784,27.389314651489258
1618075813.984028,5789,27.33150863647461
1618075816.059275,5795,27.332843780517578
1618075816.733464,5797,27.470319747924805
1618075830.829708,5807,27.533538818359375
1618075831.16603,5808,27.559335708618164
1618075836.927528,5825,27.511375427246094
1618075837.935899,5828,27.464282989501953
1618075839.612507,5833,27.29673957824707
1618075840.2868,5835,27.276124954223633
1618075843.642857,5845,27.3576717376709
1618075844.318486,5847,27.324743270874023
1618075848.349562,5859,27.307565689086914
1618075849.360362,5862,27.367874145507812
1618075850.026081,5864,27.23893928527832
1618075852.392415,5871,27.333040237426758
1618075855.757796,5881,26.983287811279297
1618075858.443027,5889,27.28843116760254
1618075859.123683,5891,27.40633201599121
1618075859.789519,5893,27.29938316345215
1618075860.796437,5896,27.501001358032227
1618075861.465307,5898,27.135766983032227
1618075875.259026,5907,27.431995391845703
1618075878.622452,5917,27.30289077758789
1618075878.96902,5918,27.169004440307617
1618075881.676119,5926,27.1616268157959
1618075882.352428,5928,27.211618423461914
1618075883.696035,5932,27.276344299316406
1618075884.035232,5933,27.282268524169922
1618075884.699387,5935,27.232257843017578
1618075890.391583,5952,27.168380737304688
1618075892.08416,5957,27.209186553955078
1618075892.761252,5959,27.066791534423828
1618075893.107943,5960,27.20793914794922
1618075894.116354,5963,27.252334594726562
1618075897.137531,5972,27.187421798706055
1618075903.215493,5990,27.173723220825195
1618075916.922201,5999,27.158470153808594
