Wall time,Step,Value
1618075200.317894,4433,20.673107147216797
1618075202.495776,4439,20.682373046875
1618075203.585546,4442,20.684154510498047
1618075213.513172,4469,20.680830001831055
1618075215.695421,4475,20.68547248840332
1618075217.158617,4479,20.686017990112305
1618075218.250144,4482,20.693479537963867
1618075221.186124,4490,20.664958953857422
1618075221.916582,4492,20.6294002532959
1618075237.303387,4505,20.684673309326172
1618075238.756795,4509,20.667892456054688
1618075239.116698,4510,20.674314498901367
1618075246.016147,4529,20.673364639282227
1618075246.383378,4530,20.683629989624023
1618075247.452173,4533,20.687847137451172
1618075249.965166,4540,20.704750061035156
1618075250.693811,4542,20.70445442199707
1618075253.585392,4550,20.699180603027344
1618075254.304843,4552,20.709075927734375
1618075254.666923,4553,20.70357322692871
1618075259.370441,4566,20.720523834228516
1618075260.100108,4568,20.704790115356445
1618075263.740044,4578,20.603429794311523
1618075264.841738,4581,20.673221588134766
1618075268.827757,4592,20.682527542114258
1618075269.904835,4595,20.69113540649414
1618075270.626214,4597,20.70871353149414
1618075282.094802,4599,20.72236442565918
1618075286.45686,4611,20.731975555419922
1618075292.539248,4628,20.686094284057617
1618075297.86256,4643,20.732526779174805
1618075300.000184,4649,20.753873825073242
1618075302.535525,4656,20.703594207763672
1618075304.688669,4662,20.699125289916992
1618075305.400171,4664,20.719919204711914
1618075306.852421,4668,20.753320693969727
1618075309.350574,4675,20.71963882446289
1618075309.710217,4676,20.724172592163086
1618075310.071436,4677,20.737722396850586
1618075313.648786,4687,20.71170425415039
1618075331.947056,4708,20.722766876220703
1618075333.756896,4713,20.73507308959961
1618075335.552448,4718,20.70363998413086
1618075337.673521,4724,20.73220443725586
1618075341.253407,4734,20.748943328857422
1618075343.033121,4739,20.76878547668457
1618075345.153317,4745,20.729333877563477
1618075346.584789,4749,20.734825134277344
1618075346.93722,4750,20.72655487060547
1618075349.793111,4758,20.74464225769043
1618075350.854057,4761,20.761390686035156
1618075351.208595,4762,20.76395034790039
1618075351.912374,4764,20.773405075073242
1618075352.989248,4767,20.767168045043945
1618075353.343602,4768,20.7708740234375
1618075353.701333,4769,20.76854705810547
1618075356.192337,4776,20.781238555908203
1618075357.244243,4779,20.74631690979004
1618075357.59658,4780,20.737308502197266
1618075357.951184,4781,20.727266311645508
1618075358.30208,4782,20.725250244140625
1618075359.019515,4784,20.713315963745117
1618075360.090186,4787,20.69529914855957
1618075360.44991,4788,20.68905258178711
1618075362.577222,4794,20.76445960998535
1618075375.706249,4800,20.776418685913086
1618075376.414287,4802,20.78291130065918
1618075377.462515,4805,20.78462028503418
1618075384.51729,4825,20.76188850402832
1618075385.21812,4827,20.777156829833984
1618075387.337958,4833,20.73898696899414
1618075389.798788,4840,20.728368759155273
1618075394.039134,4852,20.764198303222656
1618075398.623041,4865,20.787376403808594
1618075400.726142,4871,20.810169219970703
1618075401.436655,4873,20.80428123474121
1618075407.128918,4889,20.772859573364258
1618075408.179335,4892,20.746906280517578
1618075408.883499,4894,20.769468307495117
1618075409.236383,4895,20.726362228393555
1618075426.683364,4914,20.787673950195312
1618075429.829667,4923,20.795019149780273
1618075435.113014,4938,20.810449600219727
1618075436.158001,4941,20.794719696044922
1618075440.736571,4954,20.811279296875
1618075443.533165,4962,20.79517364501953
1618075446.33526,4970,20.82074546813965
1618075446.686527,4971,20.817241668701172
1618075447.735491,4974,20.815462112426758
1618075448.434883,4976,20.803695678710938
1618075448.786145,4977,20.824575424194336
1618075453.704098,4991,20.8250675201416
1618075467.277054,4999,20.801149368286133
1618075472.57373,5014,20.836856842041016
1618075475.012189,5021,20.842119216918945
1618075477.114702,5027,20.82097053527832
1618075478.14825,5030,20.783058166503906
1618075480.588376,5037,20.80529022216797
1618075485.075097,5050,20.833860397338867
1618075485.765148,5052,20.8372745513916
1618075486.122597,5053,20.831787109375
1618075486.486919,5054,20.848360061645508
1618075488.567276,5060,20.819854736328125
1618075494.836811,5078,20.870346069335938
1618075500.471821,5094,20.78858757019043
1618075513.838221,5101,20.8565731048584
1618075515.585545,5106,20.848506927490234
1618075515.925377,5107,20.838834762573242
1618075518.000373,5113,20.852020263671875
1618075521.097538,5122,20.884601593017578
1618075522.482309,5126,20.82370948791504
1618075523.168972,5128,20.862308502197266
1618075525.226761,5134,20.879581451416016
1618075526.262849,5137,20.8738956451416
1618075534.207895,5160,20.881973266601562
1618075535.929258,5165,20.89251136779785
1618075540.485627,5178,20.841337203979492
1618075541.877101,5182,20.860612869262695
1618075542.904011,5185,20.869003295898438
1618075559.056761,5200,20.864643096923828
1618075561.814196,5208,20.900602340698242
1618075563.18948,5212,20.8823299407959
1618075563.534193,5213,20.87497901916504
1618075569.713881,5231,20.90731430053711
1618075570.776797,5234,20.917959213256836
1618075571.119446,5235,20.912797927856445
1618075571.80778,5237,20.908870697021484
1618075572.491672,5239,20.889636993408203
1618075572.835836,5240,20.90400505065918
1618075574.242774,5244,20.884456634521484
1618075574.592071,5245,20.88406753540039
1618075578.377949,5256,20.905344009399414
1618075580.435395,5262,20.911724090576172
1618075581.817526,5266,20.91998863220215
1618075589.685227,5289,20.91891098022461
1618075605.125549,5302,20.916820526123047
1618075607.857021,5310,20.852479934692383
1618075609.893825,5316,20.911819458007812
1618075610.579363,5318,20.92066192626953
1618075610.927623,5319,20.914339065551758
1618075614.341061,5329,20.93636131286621
1618075614.683752,5330,20.919174194335938
1618075619.835845,5345,20.939844131469727
1618075620.864528,5348,20.948320388793945
1618075624.645988,5359,20.899211883544922
1618075624.987375,5360,20.886178970336914
1618075626.013902,5363,20.914331436157227
1618075629.446818,5373,20.91564178466797
1618075631.822893,5380,20.937606811523438
1618075633.186719,5384,20.961828231811523
1618075634.609127,5388,20.973003387451172
1618075637.714734,5397,20.960176467895508
1618075650.13397,5402,20.967775344848633
1618075650.822028,5404,20.952550888061523
1618075651.502548,5406,20.938180923461914
1618075654.572235,5415,20.893733978271484
1618075656.271044,5420,20.944091796875
1618075657.964702,5425,20.9605770111084
1618075662.721002,5439,20.928373336791992
1618075663.065974,5440,20.92525863647461
1618075663.751458,5442,20.947141647338867
1618075665.459454,5447,20.953754425048828
1618075668.508862,5456,20.95194435119629
1618075670.59961,5462,20.958393096923828
1618075675.040803,5475,20.953845977783203
1618075678.122746,5484,20.945415496826172
1618075678.811287,5486,20.957786560058594
1618075680.177926,5490,20.97251319885254
1618075680.525194,5491,20.967472076416016
1618075681.887783,5495,20.98969078063965
1618075694.698516,5501,20.979671478271484
1618075696.740227,5507,20.994915008544922
1618075698.424231,5512,20.99994659423828
1618075699.442112,5515,21.010135650634766
1618075700.11866,5517,20.964452743530273
1618075703.910255,5528,20.917314529418945
1618075705.274001,5532,20.91202735900879
1618075708.329117,5541,20.911970138549805
1618075709.679725,5545,20.960594177246094
1618075711.031018,5549,20.999332427978516
1618075712.718363,5554,21.014799118041992
1618075714.412204,5559,21.025157928466797
1618075716.79,5566,20.992191314697266
1618075718.490352,5571,21.02182388305664
1618075719.171379,5573,21.010557174682617
1618075719.84262,5575,20.977310180664062
1618075720.180826,5576,20.962331771850586
1618075723.221285,5585,21.002422332763672
1618075723.563818,5586,20.972837448120117
1618075723.898851,5587,20.9995174407959
1618075725.927574,5593,21.013643264770508
1618075740.859219,5605,21.03589630126953
1618075742.560461,5610,20.989465713500977
1618075745.257739,5618,21.01508903503418
1618075745.932015,5620,21.030895233154297
1618075749.334095,5630,21.038795471191406
1618075750.01158,5632,21.029455184936523
1618075755.107141,5647,21.022491455078125
1618075758.889227,5658,21.037151336669922
1618075759.567879,5660,21.02295684814453
1618075760.910589,5664,21.045637130737305
1618075761.589586,5666,21.030765533447266
1618075764.953791,5676,21.02509880065918
1618075765.956372,5679,21.04515266418457
1618075768.692215,5687,21.00295639038086
1618075783.850809,5700,21.035324096679688
1618075784.516409,5702,21.020872116088867
1618075788.235817,5713,21.06679344177246
1618075790.596486,5720,21.073755264282227
1618075791.618118,5723,21.062585830688477
1618075792.975455,5727,21.053373336791992
1618075797.698878,5741,21.07248878479004
1618075801.454728,5752,21.07227325439453
1618075803.826216,5759,21.080495834350586
1618075806.171044,5766,21.045337677001953
1618075809.597873,5776,21.07192611694336
1618075810.603611,5779,21.04969024658203
1618075811.947736,5783,21.07312774658203
1618075812.285939,5784,21.069263458251953
1618075813.983738,5789,21.068439483642578
1618075816.058969,5795,21.055416107177734
1618075816.733245,5797,21.082029342651367
1618075830.829433,5807,21.094072341918945
1618075831.165537,5808,21.112342834472656
1618075836.927306,5825,21.091344833374023
1618075837.935609,5828,21.1003360748291
1618075839.612288,5833,21.100421905517578
1618075840.286516,5835,21.091859817504883
1618075843.642566,5845,21.115324020385742
1618075844.318261,5847,21.11655044555664
1618075848.349337,5859,21.09827995300293
1618075849.360138,5862,21.102684020996094
1618075850.025829,5864,21.11112403869629
1618075852.392191,5871,21.07933235168457
1618075855.757519,5881,20.961557388305664
1618075858.44277,5889,21.029542922973633
1618075859.123431,5891,21.064260482788086
1618075859.789298,5893,21.070863723754883
1618075860.796216,5896,21.100128173828125
1618075861.465045,5898,21.07378387451172
1618075875.258726,5907,21.117630004882812
1618075878.622154,5917,21.138591766357422
1618075878.968766,5918,21.12834930419922
1618075881.67587,5926,21.098100662231445
1618075882.352203,5928,21.124786376953125
1618075883.69578,5932,21.149133682250977
1618075884.035005,5933,21.153671264648438
1618075884.699168,5935,21.134408950805664
1618075890.391363,5952,21.139419555664062
1618075892.083921,5957,21.12372589111328
1618075892.76103,5959,21.1188907623291
1618075893.107615,5960,21.13591194152832
1618075894.116124,5963,21.150890350341797
1618075897.137305,5972,21.16297721862793
1618075903.215268,5990,21.083202362060547
1618075916.921969,5999,21.124773025512695
